shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
nbend_all,42.68433,-124.42695,602,94.317
nbend_all,42.68458,-124.42715,603,94.35
nbend_all,42.68537,-124.42726,604,94.438
nbend_all,42.68573,-124.42738,605,94.479
nbend_all,42.68608,-124.42754,606,94.52
nbend_all,42.6864,-124.42776,607,94.56
nbend_all,42.68672,-124.42804,608,94.602
nbend_all,42.68747,-124.4291,609,94.723
nbend_all,42.68761,-124.42944,610,94.754
nbend_all,42.68762,-124.42964,611,94.771
nbend_all,42.68759,-124.42983,612,94.787
nbend_all,42.68735,-124.43044,613,94.843
nbend_all,42.68716,-124.43189,614,94.964
nbend_all,42.68719,-124.43238,615,95.004
nbend_all,42.68735,-124.43282,616,95.044
nbend_all,42.68824,-124.43396,617,95.18
nbend_all,42.68864,-124.43454,618,95.245
nbend_all,42.68885,-124.43493,619,95.284
nbend_all,42.68901,-124.43537,620,95.324
nbend_all,42.6891,-124.43584,621,95.364
nbend_all,42.68913,-124.43633,622,95.404
nbend_all,42.68909,-124.43681,623,95.444
nbend_all,42.689,-124.43728,624,95.484
nbend_all,42.68885,-124.43773,625,95.524
nbend_all,42.68807,-124.43937,626,95.684
nbend_all,42.6879,-124.43981,627,95.724
nbend_all,42.68689,-124.44349,628,96.045
nbend_all,42.68679,-124.44396,629,96.085
nbend_all,42.68672,-124.44493,630,96.165
nbend_all,42.68676,-124.44542,631,96.205
nbend_all,42.68687,-124.44591,632,96.247
nbend_all,42.68706,-124.44633,633,96.287
nbend_all,42.6873,-124.44669,634,96.327
nbend_all,42.6876,-124.44697,635,96.368
nbend_all,42.68793,-124.44716,636,96.407
nbend_all,42.68935,-124.44753,637,96.568
nbend_all,42.69041,-124.44788,638,96.69
nbend_all,42.69109,-124.44823,639,96.77
nbend_all,42.69139,-124.4485,640,96.81
nbend_all,42.69188,-124.44923,641,96.891
nbend_all,42.69321,-124.45214,642,97.171
nbend_all,42.69368,-124.45289,643,97.252
nbend_all,42.69398,-124.45316,644,97.292
nbend_all,42.69432,-124.45334,645,97.332
nbend_all,42.69467,-124.4534,646,97.372
nbend_all,42.69503,-124.45335,647,97.412
nbend_all,42.69538,-124.45321,648,97.452
nbend_all,42.69637,-124.45261,649,97.573
nbend_all,42.69672,-124.45251,650,97.613
nbend_all,42.69708,-124.45248,651,97.653
nbend_all,42.69744,-124.45256,652,97.693
nbend_all,42.69778,-124.45274,653,97.734
nbend_all,42.69809,-124.45299,654,97.774
nbend_all,42.69987,-124.45466,655,98.014
nbend_all,42.70048,-124.45518,656,98.094
nbend_all,42.70144,-124.45588,657,98.215
nbend_all,42.70243,-124.45648,658,98.336
nbend_all,42.70346,-124.45696,659,98.457
nbend_all,42.70417,-124.45721,660,98.539
nbend_all,42.70737,-124.45801,661,98.9
nbend_all,42.7091,-124.45865,662,99.1
nbend_all,42.71219,-124.46017,663,99.465
nbend_all,42.71348,-124.46092,664,99.621
nbend_all,42.71583,-124.46216,665,99.901
nbend_all,42.71747,-124.46327,666,100.105
nbend_all,42.71776,-124.46355,667,100.145
nbend_all,42.71805,-124.46399,668,100.193
nbend_all,42.71866,-124.46566,669,100.345
nbend_all,42.71888,-124.46604,670,100.385
nbend_all,42.71916,-124.46634,671,100.424
nbend_all,42.71948,-124.46655,672,100.464
nbend_all,42.72019,-124.46668,673,100.543
nbend_all,42.72192,-124.46641,674,100.737
nbend_all,42.72288,-124.4662,675,100.845
nbend_all,42.72359,-124.46617,676,100.924
nbend_all,42.72466,-124.46631,677,101.044
nbend_all,42.72531,-124.46656,678,101.119
nbend_all,42.72665,-124.46739,679,101.283
nbend_all,42.72827,-124.46848,680,101.483
nbend_all,42.72916,-124.46901,681,101.592
nbend_all,42.73512,-124.47296,682,102.329
nbend_all,42.73573,-124.47353,683,102.411
nbend_all,42.73616,-124.47408,684,102.476
nbend_all,42.73648,-124.47467,685,102.536
nbend_all,42.73679,-124.47552,686,102.614
nbend_all,42.73699,-124.47648,687,102.695
nbend_all,42.73739,-124.47988,688,102.977
nbend_all,42.73762,-124.48081,689,103.057
nbend_all,42.73793,-124.48168,690,103.136
nbend_all,42.73839,-124.48248,691,103.219
nbend_all,42.7389,-124.48316,692,103.298
nbend_all,42.73947,-124.48375,693,103.378
nbend_all,42.74007,-124.48428,694,103.457
nbend_all,42.74058,-124.48486,695,103.531
nbend_all,42.74087,-124.48527,696,103.578
nbend_all,42.74132,-124.48604,697,103.658
nbend_all,42.74169,-124.48688,698,103.738
nbend_all,42.74235,-124.48863,699,103.899
nbend_all,42.74292,-124.48998,700,104.026
nbend_all,42.7433,-124.49127,701,104.139
nbend_all,42.7434,-124.49184,702,104.187
nbend_all,42.74349,-124.49284,703,104.269
nbend_all,42.74351,-124.49476,704,104.426
nbend_all,42.74355,-124.49533,705,104.473
nbend_all,42.7436,-124.49554,706,104.491
nbend_all,42.74388,-124.49611,707,104.547
nbend_all,42.74486,-124.49742,708,104.7
nbend_all,42.74504,-124.49757,709,104.723
nbend_all,42.745403,-124.497683,710,104.765
nbend_all,42.750758,-124.497651,711,105.36
nbend_all,42.750761,-124.497917,712,105.382
nbend_all,42.750755,-124.497655,713,105.403
nbend_all,42.75616,-124.49763,714,106.004
nbend_all,42.75766,-124.49772,715,106.171
nbend_all,42.7605,-124.49762,716,106.487
nbend_all,42.76549,-124.49791,717,107.042
nbend_all,42.76657,-124.49789,718,107.162
nbend_all,42.76807,-124.49773,719,107.33
nbend_all,42.77215,-124.49709,720,107.786
nbend_all,42.77343,-124.49684,721,107.93
nbend_all,42.77446,-124.49639,722,108.05
nbend_all,42.78087,-124.49515,723,108.77
nbend_all,42.78386,-124.49472,724,109.105
nbend_all,42.78724,-124.49431,725,109.482
nbend_all,42.78808,-124.49412,726,109.577
nbend_all,42.78877,-124.49387,727,109.656
nbend_all,42.78944,-124.49354,728,109.735
nbend_all,42.79016,-124.49308,729,109.824
nbend_all,42.79068,-124.49267,730,109.891
nbend_all,42.79442,-124.48913,731,110.397
nbend_all,42.79584,-124.48773,732,110.592
nbend_all,42.79659,-124.48714,733,110.688
nbend_all,42.79713,-124.48683,734,110.753
nbend_all,42.79782,-124.48656,735,110.833
nbend_all,42.79853,-124.4864,736,110.913
nbend_all,42.80315,-124.48569,737,111.43
nbend_all,42.80379,-124.48557,738,111.502
nbend_all,42.8047,-124.48531,739,111.605
nbend_all,42.80984,-124.48268,740,112.216
nbend_all,42.81025,-124.48249,741,112.264
nbend_all,42.81095,-124.48226,742,112.344
nbend_all,42.81224,-124.48205,743,112.488
nbend_all,42.81281,-124.48205,744,112.552
nbend_all,42.81582,-124.48234,745,112.887
nbend_all,42.81966,-124.48279,746,113.316
nbend_all,42.82243,-124.48302,747,113.624
nbend_all,42.82673,-124.48301,748,114.103
nbend_all,42.82759,-124.48285,749,114.199
nbend_all,42.828,-124.48264,750,114.248
nbend_all,42.82838,-124.48236,751,114.296
nbend_all,42.83094,-124.4797,752,114.654
nbend_all,42.8313,-124.47938,753,114.702
nbend_all,42.83171,-124.47914,754,114.751
nbend_all,42.83936,-124.47746,755,115.613
nbend_all,42.84462,-124.47493,756,116.233
nbend_all,42.84636,-124.47434,757,116.432
nbend_all,42.85257,-124.47274,758,117.135
nbend_all,42.85384,-124.4723,759,117.281
nbend_all,42.85575,-124.47146,760,117.504
nbend_all,42.85707,-124.47094,761,117.657
nbend_all,42.85731,-124.4708,762,117.686
nbend_all,42.85932,-124.47021,763,117.914
nbend_all,42.86017,-124.46986,764,118.013
nbend_all,42.8607,-124.46953,765,118.078
nbend_all,42.86202,-124.46807,766,118.267
nbend_all,42.86273,-124.46742,767,118.362
nbend_all,42.86325,-124.46709,768,118.426
nbend_all,42.86413,-124.46673,769,118.528
nbend_all,42.86751,-124.46635,770,118.905
nbend_all,42.86811,-124.46639,771,118.972
nbend_all,42.86869,-124.46656,772,119.038
nbend_all,42.86897,-124.4667,773,119.071
nbend_all,42.86951,-124.46708,774,119.138
nbend_all,42.87015,-124.46766,775,119.224
nbend_all,42.8707,-124.46795,776,119.289
nbend_all,42.87522,-124.46861,777,119.795
nbend_all,42.87594,-124.4686,778,119.875
nbend_all,42.87836,-124.46809,779,120.147
nbend_all,42.87885,-124.46794,780,120.203
nbend_all,42.87925,-124.46772,781,120.251
nbend_all,42.87963,-124.4674,782,120.301
nbend_all,42.88052,-124.46638,783,120.43
nbend_all,42.88101,-124.46594,784,120.495
nbend_all,42.88394,-124.46373,785,120.867
nbend_all,42.88446,-124.46345,786,120.929
nbend_all,42.88488,-124.46333,787,120.977
nbend_all,42.88761,-124.46282,788,121.284
nbend_all,42.88999,-124.46221,789,121.553
nbend_all,42.89078,-124.46213,790,121.641
nbend_all,42.89238,-124.46212,791,121.819
nbend_all,42.89325,-124.46199,792,121.916
nbend_all,42.90948,-124.45647,793,123.776
nbend_all,42.91024,-124.45612,794,123.865
nbend_all,42.91078,-124.45579,795,123.931
nbend_all,42.9172,-124.45145,796,124.728
nbend_all,42.91787,-124.45108,797,124.808
nbend_all,42.91853,-124.45082,798,124.884
nbend_all,42.92328,-124.45002,799,125.417
nbend_all,42.93056,-124.44993,800,126.226
nbend_all,42.9316,-124.44978,801,126.342
nbend_all,42.93609,-124.44781,802,126.867
nbend_all,42.94721,-124.44275,803,128.17
nbend_all,42.95432,-124.43839,804,129.037
nbend_all,42.95479,-124.43797,805,129.099
nbend_all,42.95555,-124.4371,806,129.209
nbend_all,42.95934,-124.43453,807,129.68
nbend_all,42.95965,-124.43421,808,129.723
nbend_all,42.96093,-124.43259,809,129.917
nbend_all,42.96138,-124.43208,810,129.982
nbend_all,42.96351,-124.43036,811,130.257
nbend_all,42.96396,-124.43003,812,130.314
nbend_all,42.9645,-124.42973,813,130.379
nbend_all,42.97037,-124.42704,814,131.067
nbend_all,42.97242,-124.42615,815,131.306
nbend_all,42.97356,-124.42577,816,131.437
nbend_all,42.97472,-124.42546,817,131.568
nbend_all,42.97512,-124.42529,818,131.615
nbend_all,42.97747,-124.42379,819,131.903
nbend_all,42.97812,-124.42366,820,131.976
nbend_all,42.98136,-124.42343,821,132.337
nbend_all,42.98256,-124.42319,822,132.472
nbend_all,42.99368,-124.41878,823,133.759
nbend_all,43.00188,-124.4156,824,134.707
nbend_all,43.00231,-124.41555,825,134.755
nbend_all,43.00595,-124.41568,826,135.16
nbend_all,43.00743,-124.41542,827,135.326
nbend_all,43.00904,-124.41502,828,135.508
nbend_all,43.01006,-124.41496,829,135.621
nbend_all,43.01662,-124.4151,830,136.351
nbend_all,43.02311,-124.41531,831,137.073
nbend_all,43.03377,-124.41529,832,138.258
nbend_all,43.03434,-124.4154,833,138.322
nbend_all,43.03552,-124.41588,834,138.459
nbend_all,43.03617,-124.416,835,138.532
nbend_all,43.0366,-124.41593,836,138.58
nbend_all,43.03688,-124.41583,837,138.612
nbend_all,43.03836,-124.41512,838,138.787
nbend_all,43.03871,-124.415,839,138.827
nbend_all,43.04264,-124.41468,840,139.264
nbend_all,43.04486,-124.41473,841,139.511
nbend_all,43.04693,-124.41426,842,139.745
nbend_all,43.04764,-124.41431,843,139.824
nbend_all,43.048,-124.41439,844,139.864
nbend_all,43.0499,-124.41499,845,140.081
nbend_all,43.05062,-124.41514,846,140.162
nbend_all,43.05134,-124.41521,847,140.242
nbend_all,43.05378,-124.41524,848,140.514
nbend_all,43.07443,-124.41522,849,142.81
nbend_all,43.08745,-124.41514,850,144.258
nbend_all,43.09019,-124.41506,851,144.562
nbend_all,43.09391,-124.41509,852,144.976
nbend_all,43.10856,-124.41501,853,146.605
nbend_all,43.11423,-124.41503,854,147.236
nbend_all,43.11566,-124.41492,855,147.395
nbend_all,43.1165,-124.41461,856,147.492
nbend_all,43.11729,-124.41414,857,147.587
nbend_all,43.11762,-124.41379,858,147.634
nbend_all,43.11795,-124.41333,859,147.686
nbend_all,43.11846,-124.41252,860,147.773
nbend_all,43.11889,-124.41147,861,147.871
nbend_all,43.11907,-124.41086,862,147.924
nbend_all,43.1191,-124.40901,863,148.074
nbend_all,43.11906,-124.40262,864,148.593
nbend_all,43.119,-124.39988,865,148.815
nbend_all,43.11906,-124.39939,866,148.856
nbend_all,43.11914,-124.39917,867,148.876
nbend_all,43.119434,-124.398814,868,148.919
nbend_all,43.119816,-124.399462,869,148.987
nbend_all,43.12082,-124.399449,870,149.099
nbend_all,43.122056,-124.399299,871,149.236
nbend_all,43.122056,-124.398514,872,149.3
nbend_all,43.13058,-124.39817,873,150.248
nbend_all,43.13771,-124.39779,874,151.042
nbend_all,43.13858,-124.39767,875,151.139
nbend_all,43.13988,-124.39737,876,151.286
nbend_all,43.14148,-124.39675,877,151.471
nbend_all,43.14337,-124.39589,878,151.692
nbend_all,43.14395,-124.39569,879,151.759
nbend_all,43.1448,-124.39551,880,151.854
nbend_all,43.14548,-124.39546,881,151.93
nbend_all,43.14955,-124.39542,882,152.382
nbend_all,43.15175,-124.39546,883,152.627
nbend_all,43.15302,-124.39532,884,152.769
nbend_all,43.15429,-124.39495,885,152.913
nbend_all,43.15491,-124.39468,886,152.985
nbend_all,43.15571,-124.39423,887,153.082
nbend_all,43.15667,-124.39355,888,153.202
nbend_all,43.15757,-124.39273,889,153.322
nbend_all,43.15809,-124.39219,890,153.394
nbend_all,43.16193,-124.38739,891,153.972
nbend_all,43.16982,-124.37728,892,155.173
nbend_all,43.18784,-124.35439,893,157.904
nbend_all,43.19135,-124.34987,894,158.44
nbend_all,43.1924,-124.34841,895,158.606
nbend_all,43.1927,-124.34772,896,158.671
nbend_all,43.19282,-124.34737,897,158.703
nbend_all,43.1929,-124.34698,898,158.735
nbend_all,43.19292,-124.34613,899,158.804
nbend_all,43.19281,-124.34524,900,158.878
nbend_all,43.19259,-124.3444,901,158.95
nbend_all,43.19097,-124.34027,902,159.33
nbend_all,43.19079,-124.33956,903,159.391
nbend_all,43.19073,-124.33901,904,159.436
nbend_all,43.19074,-124.33846,905,159.481
nbend_all,43.19092,-124.33735,906,159.573
nbend_all,43.19211,-124.33415,907,159.864
nbend_all,43.1923,-124.33336,908,159.932
nbend_all,43.19243,-124.33235,909,160.015
nbend_all,43.19246,-124.33143,910,160.089
nbend_all,43.19236,-124.33002,911,160.204
nbend_all,43.19184,-124.32587,912,160.546
nbend_all,43.19177,-124.32486,913,160.628
nbend_all,43.19179,-124.32409,914,160.69
nbend_all,43.1919,-124.32299,915,160.78
nbend_all,43.19222,-124.32157,916,160.901
nbend_all,43.19276,-124.3201,917,161.034
nbend_all,43.1934,-124.31897,918,161.15
nbend_all,43.19393,-124.31823,919,161.234
nbend_all,43.19745,-124.31447,920,161.73
nbend_all,43.20379,-124.3078,921,162.619
nbend_all,43.2046,-124.307,922,162.73
nbend_all,43.20541,-124.30655,923,162.827
nbend_all,43.20641,-124.30632,924,162.94
nbend_all,43.20702,-124.30637,925,163.008
nbend_all,43.20938,-124.30683,926,163.273
nbend_all,43.21481,-124.30764,927,163.88
nbend_all,43.21542,-124.30762,928,163.948
nbend_all,43.21585,-124.30755,929,163.996
nbend_all,43.2169,-124.30722,930,164.116
nbend_all,43.2175,-124.3069,931,164.187
nbend_all,43.21807,-124.3065,932,164.259
nbend_all,43.2188,-124.30587,933,164.354
nbend_all,43.23495,-124.29089,934,166.522
nbend_all,43.23569,-124.29026,935,166.619
nbend_all,43.23647,-124.28974,936,166.715
nbend_all,43.23728,-124.28934,937,166.811
nbend_all,43.23834,-124.28901,938,166.932
nbend_all,43.2521,-124.28609,939,168.48
nbend_all,43.25317,-124.28582,940,168.601
nbend_all,43.25376,-124.28552,941,168.671
nbend_all,43.25395,-124.28538,942,168.695
nbend_all,43.25446,-124.28482,943,168.768
nbend_all,43.25474,-124.28436,944,168.816
nbend_all,43.25505,-124.28359,945,168.887
nbend_all,43.25521,-124.28273,946,168.959
nbend_all,43.25523,-124.28214,947,169.007
nbend_all,43.25518,-124.28155,948,169.055
nbend_all,43.25468,-124.27895,949,169.273
nbend_all,43.25457,-124.27807,950,169.345
nbend_all,43.25454,-124.27748,951,169.393
nbend_all,43.25459,-124.27629,952,169.49
nbend_all,43.25467,-124.27571,953,169.537
nbend_all,43.25483,-124.27493,954,169.603
nbend_all,43.25499,-124.27439,955,169.65
nbend_all,43.25529,-124.27361,956,169.722
nbend_all,43.25553,-124.27312,957,169.77
nbend_all,43.25658,-124.27141,958,169.951
nbend_all,43.25777,-124.26989,959,170.131
nbend_all,43.25915,-124.26849,960,170.322
nbend_all,43.25969,-124.268,961,170.394
nbend_all,43.26063,-124.26727,962,170.514
nbend_all,43.26603,-124.26357,963,171.185
nbend_all,43.2672,-124.26281,964,171.329
nbend_all,43.26881,-124.262,965,171.52
nbend_all,43.26985,-124.26161,966,171.64
nbend_all,43.28171,-124.25847,967,172.983
nbend_all,43.28254,-124.25821,968,173.077
nbend_all,43.28326,-124.25789,969,173.162
nbend_all,43.28416,-124.2572,970,173.276
nbend_all,43.2848,-124.25658,971,173.363
nbend_all,43.2855,-124.25552,972,173.479
nbend_all,43.28592,-124.25472,973,173.559
nbend_all,43.28638,-124.2537,974,173.656
nbend_all,43.28662,-124.25287,975,173.728
nbend_all,43.28951,-124.24065,976,174.768
nbend_all,43.28975,-124.23947,977,174.868
nbend_all,43.29096,-124.23424,978,175.312
nbend_all,43.29112,-124.23323,979,175.395
nbend_all,43.29112,-124.23191,980,175.502
nbend_all,43.29099,-124.23121,981,175.561
nbend_all,43.29082,-124.23048,982,175.623
nbend_all,43.28938,-124.2256,983,176.049
nbend_all,43.28905,-124.22424,984,176.165
nbend_all,43.289,-124.22342,985,176.232
nbend_all,43.28905,-124.22279,986,176.283
nbend_all,43.28909,-124.22251,987,176.306
nbend_all,43.2893,-124.22188,988,176.362
nbend_all,43.28931,-124.22171,989,176.376
nbend_all,43.28945,-124.22129,990,176.413
nbend_all,43.28971,-124.2209,991,176.456
nbend_all,43.29036,-124.2204,992,176.539
nbend_all,43.29162,-124.21971,993,176.69
nbend_all,43.29297,-124.21851,994,176.868
nbend_all,43.29305,-124.2183,995,176.888
nbend_all,43.29473,-124.21715,996,177.096
nbend_all,43.29541,-124.21652,997,177.188
nbend_all,43.29854,-124.21278,998,177.649
nbend_all,43.29878,-124.21255,999,177.681
nbend_all,43.29916,-124.21227,1000,177.729
nbend_all,43.29957,-124.21208,1001,177.777
nbend_all,43.30176,-124.21139,1002,178.027
nbend_all,43.30241,-124.21126,1003,178.1
nbend_all,43.30277,-124.21127,1004,178.14
nbend_all,43.30448,-124.2116,1005,178.332
nbend_all,43.30549,-124.21174,1006,178.445
nbend_all,43.30606,-124.21167,1007,178.509
nbend_all,43.30659,-124.21148,1008,178.57
nbend_all,43.3067,-124.21151,1009,178.582
nbend_all,43.30775,-124.21094,1010,178.708
nbend_all,43.31147,-124.20852,1011,179.165
nbend_all,43.31243,-124.20809,1012,179.278
nbend_all,43.31552,-124.20707,1013,179.631
nbend_all,43.32239,-124.20587,1014,180.401
nbend_all,43.32282,-124.20587,1015,180.449
nbend_all,43.32341,-124.20602,1016,180.516
nbend_all,43.32358,-124.20598,1017,180.535
nbend_all,43.32454,-124.20626,1018,180.644
nbend_all,43.3251,-124.2062,1019,180.706
nbend_all,43.32536,-124.20608,1020,180.737
nbend_all,43.32577,-124.20578,1021,180.789
nbend_all,43.32614,-124.20531,1022,180.845
nbend_all,43.32648,-124.20461,1023,180.913
nbend_all,43.32692,-124.20337,1024,181.024
nbend_all,43.32717,-124.20289,1025,181.072
nbend_all,43.32747,-124.20246,1026,181.12
nbend_all,43.32805,-124.20187,1027,181.2
nbend_all,43.32857,-124.20151,1028,181.265
nbend_all,43.32905,-124.20127,1029,181.322
nbend_all,43.33012,-124.20086,1030,181.445
nbend_all,43.33025,-124.2009,1031,181.46
nbend_all,43.33784,-124.19789,1032,182.339
nbend_all,43.33801,-124.19786,1033,182.358
nbend_all,43.33869,-124.19794,1034,182.434
nbend_all,43.33958,-124.19843,1035,182.54
nbend_all,43.33966,-124.1984,1036,182.549
nbend_all,43.34016,-124.19855,1037,182.606
nbend_all,43.34083,-124.19857,1038,182.681
nbend_all,43.34196,-124.19845,1039,182.807
nbend_all,43.34233,-124.19835,1040,182.849
nbend_all,43.34371,-124.1977,1041,183.011
nbend_all,43.34399,-124.19761,1042,183.043
nbend_all,43.34431,-124.19758,1043,183.079
nbend_all,43.34452,-124.19767,1044,183.103
nbend_all,43.34778,-124.19776,1045,183.466
nbend_all,43.34831,-124.19781,1046,183.525
nbend_all,43.34889,-124.19794,1047,183.59
nbend_all,43.35301,-124.19966,1048,184.069
nbend_all,43.35354,-124.19996,1049,184.133
nbend_all,43.35427,-124.20056,1050,184.227
nbend_all,43.35466,-124.20104,1051,184.285
nbend_all,43.35508,-124.20166,1052,184.354
nbend_all,43.35537,-124.20235,1053,184.418
nbend_all,43.35547,-124.20246,1054,184.433
nbend_all,43.35566,-124.20289,1055,184.473
nbend_all,43.3559,-124.20386,1056,184.556
nbend_all,43.35591,-124.2044,1057,184.6
nbend_all,43.35589,-124.2047,1058,184.624
nbend_all,43.35583,-124.20479,1059,184.634
nbend_all,43.35582,-124.20511,1060,184.66
nbend_all,43.35581,-124.20614,1061,184.743
nbend_all,43.35585,-124.20719,1062,184.828
nbend_all,43.3562,-124.21111,1063,185.147
nbend_all,43.35632,-124.21156,1064,185.186
nbend_all,43.35676,-124.21211,1065,185.252
nbend_all,43.35687,-124.21217,1066,185.265
nbend_all,43.35726,-124.21224,1067,185.309
nbend_all,43.35795,-124.21219,1068,185.386
nbend_all,43.357929,-124.210648,1069,185.511
nbend_all,43.357753,-124.210658,1070,185.53
nbend_all,43.357929,-124.210657,1071,185.55
nbend_all,43.357929,-124.210648,1072,185.551
nbend_all,43.35795,-124.21219,1073,185.675
nbend_all,43.36247,-124.21219,1074,186.178
nbend_all,43.36324,-124.21246,1075,186.266
nbend_all,43.36412,-124.21266,1076,186.365
nbend_all,43.36583,-124.21259,1077,186.556
nbend_all,43.36744,-124.21252,1078,186.735
nbend_all,43.368642,-124.212259,1079,186.87
nbend_all,43.368634,-124.214087,1080,187.018
nbend_all,43.369036,-124.21369,1081,187.073
nbend_all,43.369342,-124.21357,1082,187.108
nbend_all,43.369342,-124.212175,1083,187.221
nbend_all,43.37039,-124.21207,1084,187.338
nbend_all,43.37089,-124.21211,1085,187.394
nbend_all,43.37207,-124.21246,1086,187.528
nbend_all,43.37439,-124.21249,1087,187.786
nbend_all,43.37488,-124.21259,1088,187.841
nbend_all,43.3752,-124.21283,1089,187.881
nbend_all,43.37536,-124.21301,1090,187.904
nbend_all,43.37801,-124.2165,1091,188.312
nbend_all,43.37836,-124.21693,1092,188.364
nbend_all,43.37875,-124.21729,1093,188.417
nbend_all,43.38202,-124.21979,1094,188.833
nbend_all,43.38422,-124.22085,1095,189.092
nbend_all,43.38509,-124.22122,1096,189.193
nbend_all,43.38549,-124.22129,1097,189.238
nbend_all,43.38588,-124.22128,1098,189.281
nbend_all,43.38761,-124.22073,1099,189.479
nbend_all,43.38845,-124.22053,1100,189.574
nbend_all,43.39067,-124.22022,1101,189.822
nbend_all,43.3936,-124.21953,1102,190.152
nbend_all,43.39435,-124.21952,1103,190.236
nbend_all,43.39507,-124.21966,1104,190.316
nbend_all,43.40187,-124.22182,1105,191.092
nbend_all,43.40253,-124.22199,1106,191.167
nbend_all,43.4036,-124.22213,1107,191.287
nbend_all,43.40394,-124.2223,1108,191.327
nbend_all,43.40454,-124.22283,1109,191.406
nbend_all,43.40468,-124.2229,1110,191.423
nbend_all,43.40531,-124.22297,1111,191.493
nbend_all,43.4066,-124.22297,1112,191.636
nbend_all,43.406593,-124.23653,1113,192.732
nbend_all,43.404519,-124.236515,1114,192.962
nbend_all,43.403897,-124.23653,1115,193.032
nbend_all,43.40388,-124.23929,1116,193.255
nbend_all,43.39542,-124.23932,1117,194.195
nbend_all,43.39158,-124.23926,1118,194.622
nbend_all,43.39155,-124.24444,1119,195.041
nbend_all,43.39167,-124.251,1120,195.571
nbend_all,43.391673,-124.251629,1121,195.622
nbend_all,43.392443,-124.251568,1122,195.708
nbend_all,43.392866,-124.251329,1123,195.759
nbend_all,43.393701,-124.251313,1124,195.851
nbend_all,43.393746,-124.25276,1125,195.968
nbend_all,43.393507,-124.25294,1126,195.999
nbend_all,43.39342,-124.253059,1127,196.012
nbend_all,43.393356,-124.253268,1128,196.031
nbend_all,43.393345,-124.253477,1129,196.048
nbend_all,43.393399,-124.253641,1130,196.062
smith_all,43.3934,-124.25361,1,0
smith_all,43.39336,-124.25331,2,0.025
smith_all,43.39341,-124.25311,3,0.042
smith_all,43.39351,-124.25293,4,0.06
smith_all,43.39374,-124.25281,5,0.087
smith_all,43.39366,-124.24975,6,0.335
smith_all,43.39343,-124.24969,7,0.361
smith_all,43.39285,-124.24929,8,0.433
smith_all,43.39271,-124.24924,9,0.449
smith_all,43.39151,-124.24926,10,0.582
smith_all,43.39144,-124.24409,11,1
smith_all,43.39147,-124.23925,12,1.391
smith_all,43.39542,-124.23932,13,1.831
smith_all,43.40388,-124.23929,14,2.771
smith_all,43.405149,-124.239285,15,2.912
smith_all,43.405151,-124.23654,16,3.134
smith_all,43.404519,-124.236529,17,3.205
smith_all,43.403892,-124.236524,18,3.274
smith_all,43.403877,-124.237919,19,3.387
smith_all,43.406575,-124.23789,20,3.687
smith_all,43.4066,-124.22404,21,4.806
smith_all,43.40529,-124.22406,22,4.951
smith_all,43.40483,-124.2236,23,5.015
smith_all,43.40413,-124.22261,24,5.126
smith_all,43.40394,-124.22241,25,5.153
smith_all,43.40368,-124.22227,26,5.184
smith_all,43.40227,-124.22208,27,5.341
smith_all,43.40096,-124.22171,28,5.49
smith_all,43.39893,-124.22101,29,5.723
smith_all,43.39506,-124.21981,30,6.164
smith_all,43.39435,-124.21967,31,6.244
smith_all,43.39361,-124.21967,32,6.326
smith_all,43.39068,-124.22035,33,6.656
smith_all,43.38846,-124.22066,34,6.905
smith_all,43.38706,-124.22103,35,7.063
smith_all,43.38625,-124.22132,36,7.156
smith_all,43.38589,-124.2214,37,7.197
smith_all,43.38545,-124.2214,38,7.246
smith_all,43.38493,-124.2213,39,7.304
smith_all,43.38198,-124.21992,40,7.65
smith_all,43.3787,-124.21741,41,8.068
smith_all,43.37805,-124.21676,42,8.157
smith_all,43.37599,-124.21406,43,8.474
smith_all,43.37526,-124.21334,44,8.573
smith_all,43.37495,-124.21317,45,8.611
smith_all,43.37441,-124.21306,46,8.671
smith_all,43.36935,-124.2131,47,9.234
smith_all,43.369347,-124.213698,48,9.282
smith_all,43.369238,-124.213682,49,9.294
smith_all,43.369042,-124.213682,50,9.316
smith_all,43.368918,-124.213743,51,9.331
smith_all,43.368911,-124.214093,52,9.359
smith_all,43.368638,-124.214087,53,9.389
smith_all,43.36863,-124.21313,54,9.467
smith_all,43.36472,-124.21323,55,9.902
smith_all,43.36384,-124.2132,56,10
smith_all,43.35957,-124.21326,57,10.474
smith_all,43.357963,-124.21315,58,10.653
smith_all,43.35796,-124.210647,59,10.856
smith_all,43.357704,-124.210659,60,10.884
smith_all,43.35796,-124.210647,61,10.913
smith_all,43.357947,-124.213161,62,11.116
smith_all,43.35739,-124.21299,63,11.179
smith_all,43.35703,-124.21277,64,11.223
smith_all,43.3568,-124.21257,65,11.253
smith_all,43.35645,-124.21204,66,11.311
smith_all,43.35632,-124.21156,67,11.353
smith_all,43.3562,-124.21111,68,11.391
smith_all,43.35585,-124.20719,69,11.711
smith_all,43.35581,-124.20614,70,11.796
smith_all,43.35583,-124.20479,71,11.905
smith_all,43.35579,-124.20467,72,11.916
smith_all,43.35576,-124.2041,73,11.962
smith_all,43.35539,-124.20256,74,12.093
smith_all,43.35537,-124.20235,75,12.11
smith_all,43.35524,-124.202,76,12.142
